property_type,subtype,price_eur,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,num_bathrooms,dist_train_km,dist_bus_km,postal_code,wallonie_bx,building_state
Apartment,Apartment,299000.0,2.0,88.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.6,0.223,8000,0,5.0
Apartment,Loft,1175000.0,2.0,150.0,1.0,1.0,1.0,282.0,0.0,0.0,0.0,4.0,1.0,2.0,1.1,0.047,1785,0,9.0
Apartment,Apartment,219000.0,2.0,82.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.148,4820,1,9.0
House,Residence,239000.0,4.0,202.0,0.0,0.0,1.0,0.0,1.0,0.0,358.0,4.0,0.0,1.0,3.2,0.424,3730,0,5.0
Apartment,Duplex,319000.0,3.0,170.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.305,0.319,9420,0,9.0
House,Residence,499000.0,3.0,196.0,0.0,0.0,1.0,0.0,1.0,0.0,870.0,3.0,0.0,2.0,5.7,0.275,2930,0,6.0
Apartment,Apartment,1625000.0,3.0,125.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.907,0.323,8300,0,5.0
House,Residence,845000.0,4.0,250.0,0.0,0.0,1.0,20.0,1.0,74.0,180.0,2.0,0.0,2.0,1.9,0.217,1060,1,5.0
House,Residence,394511.0,3.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,2.0,0.0,2.0,0.681,0.206,9160,0,5.0
Apartment,Apartment,299000.0,2.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.919,0.144,1180,1,9.0
House,Residence,534950.0,3.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,3.0,0.0,2.0,1.0,0.024,9340,0,10.0
House,Residence,95000.0,2.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,0.0,1.0,0.875,0.132,7500,1,4.0
House,Residence,376360.0,3.0,122.0,0.0,1.0,1.0,30.0,0.0,0.0,511.0,2.0,0.0,3.0,10.9,1.7,3690,0,5.0
House,Residence,650000.0,6.0,348.0,0.0,0.0,1.0,0.0,0.0,0.0,735.0,3.0,0.0,3.0,4.9,0.28,3090,0,5.0
House,Residence,389000.0,5.0,240.0,1.0,0.0,1.0,75.0,1.0,530.0,1390.0,3.0,0.0,2.0,3.2,0.043,4400,1,6.0
Apartment,Apartment,199000.0,2.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.8,0.27,4000,1,5.0
Apartment,Apartment,575000.0,2.0,117.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.407,0.06,1040,1,6.0
House,Mixed Building,830000.0,3.0,344.0,1.0,0.0,1.0,8.0,0.0,0.0,180.0,3.0,0.0,4.0,1.3,0.333,9880,0,6.0
House,Residence,249000.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,5.5,0.191,5340,1,5.0
Apartment,Apartment,159000.0,2.0,78.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.651,2100,0,4.0
House,Residence,475000.0,3.0,257.0,1.0,0.0,1.0,0.0,1.0,1906.0,2163.0,4.0,1.0,2.0,1.7,1.0,5500,1,9.0
Apartment,Apartment,320000.0,3.0,110.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.988,0.33,1300,1,6.0
Apartment,Penthouse,995000.0,3.0,158.0,1.0,0.0,1.0,115.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,9.0,0.352,1325,1,10.0
House,Residence,195000.0,4.0,155.0,1.0,0.0,1.0,29.0,1.0,0.0,0.0,3.0,0.0,2.0,1.4,0.783,7300,1,6.0
Apartment,Apartment,330000.0,1.0,55.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.566,0.071,1000,1,8.0
House,Residence,465000.0,4.0,261.0,0.0,0.0,1.0,75.0,1.0,0.0,1929.0,4.0,0.0,2.0,2.472569206067988,0.99,6440,1,5.0
Apartment,Apartment,405000.0,2.0,132.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.2,0.2,9500,0,10.0
House,Residence,850000.0,7.0,480.0,0.0,0.0,1.0,0.0,1.0,0.0,1700.0,2.0,0.0,2.0,0.472,0.274,7090,1,6.0
House,Residence,372000.0,6.0,447.0,1.0,0.0,1.0,20.0,1.0,340.0,670.0,3.0,0.0,4.0,1.3,0.093,4460,1,6.0
House,Residence,439000.0,3.0,208.0,0.0,0.0,1.0,0.0,1.0,250.0,367.0,2.0,0.0,1.0,1.9,0.215,1600,0,6.0
Apartment,Apartment,225000.0,2.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.697,0.133,1080,1,6.0
Apartment,Apartment,445000.0,3.0,75.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.989,0.284,1000,1,10.0
House,Mixed Building,255000.0,2.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,3.0,0.0,2.0,1.8,0.103,7540,1,2.0
Apartment,Apartment,650000.0,9.0,85.0,0.0,0.0,1.0,6.0,1.0,80.0,0.0,2.0,0.0,2.0,2.8,0.226,2100,0,6.0
House,Residence,620000.0,5.0,238.0,0.0,0.0,1.0,0.0,1.0,330.0,535.0,3.0,1.0,2.0,1.8,0.228,1082,1,6.0
House,Residence,327500.0,2.0,58.0,0.0,0.0,1.0,16.0,1.0,13.0,0.0,2.0,0.0,2.0,2.472569206067988,1.1,3680,0,5.0
House,Residence,695000.0,4.0,149.0,0.0,0.0,1.0,7.0,1.0,78.0,173.0,2.0,0.0,3.0,0.7,0.096,1180,1,6.0
Apartment,Apartment,219000.0,2.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.9,0.167,2800,0,6.0
House,Residence,139000.0,4.0,177.0,0.0,0.0,0.0,0.0,1.0,120.0,195.0,2.0,0.0,1.0,0.945,0.036,4000,1,4.0
Apartment,Ground Floor,273700.0,1.0,76.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.662,9890,0,10.0
House,Residence,149000.0,4.0,169.0,0.0,0.0,0.0,0.0,1.0,485.0,670.0,3.0,0.0,1.0,4.9,0.207,4624,1,4.0
House,Residence,329000.0,3.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,347.0,3.0,0.0,2.0,5.7,0.173,8760,0,5.0
Apartment,Apartment,495000.0,2.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.34,0.08,1000,1,9.0
House,Residence,155000.0,3.0,128.0,1.0,1.0,1.0,8.0,0.0,0.0,83.0,2.0,0.0,2.0,0.94,0.095,8930,0,6.0
Apartment,Apartment,90000.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.2,0.081,6200,1,5.0
House,Residence,499000.0,5.0,536.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,4.0,4.7,0.193,8570,0,6.0
Apartment,Apartment,249900.0,3.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.3,0.39,2550,0,9.0
House,Residence,60000.0,3.0,205.0,1.0,0.0,0.0,0.0,1.0,0.0,280.0,3.0,0.0,2.0,1.9,0.31,5060,1,6.0
Apartment,Apartment,350000.0,1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.847,0.137,1180,1,9.0
House,Residence,327000.0,3.0,143.0,0.0,0.0,0.0,0.0,1.0,227.0,420.0,3.0,0.0,2.0,1.8,1.3,3970,0,10.0
House,Residence,349000.0,5.0,229.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,4.4,0.188,4730,1,5.0
House,Master House,400000.0,7.0,468.0,1.0,0.0,1.0,25.0,1.0,286.0,430.0,2.0,0.0,2.0,1.2,0.266,6000,1,4.0
House,Residence,105000.0,2.0,48.0,0.0,0.0,1.0,8.0,1.0,200.0,0.0,2.707469745444429,0.0,1.0,10.3,0.195,5540,1,6.0
Apartment,Apartment,342480.0,3.0,137.0,0.0,0.0,1.0,16.0,1.0,36.0,0.0,2.707469745444429,0.0,2.0,2.472569206067988,0.288,3650,0,5.0
House,Residence,232000.0,5.0,198.0,0.0,0.0,0.0,0.0,1.0,0.0,1306.0,4.0,0.0,2.0,2.2,0.307,4470,1,8.0
House,Residence,189000.0,2.0,162.0,1.0,0.0,1.0,0.0,1.0,0.0,437.0,3.0,0.0,2.0,2.3,0.38,7390,1,6.0
Apartment,Apartment,429000.0,3.0,114.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.499,0.166,1490,1,10.0
Apartment,Apartment,289000.0,2.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11.5,0.26,2980,0,6.0
Apartment,Apartment,375000.0,3.0,121.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,0.0,2.0,2.3,0.347,1070,1,10.0
Apartment,Apartment,169000.0,1.0,55.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,1.6,0.455,2170,0,6.0
House,Residence,300000.0,2.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,0.0,2.0,0.927,0.192,1400,1,5.0
Apartment,Apartment,115000.0,1.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.3,0.019,4500,1,6.0
House,Villa,799000.0,6.0,374.0,0.0,0.0,1.0,20.0,1.0,1450.0,1450.0,4.0,0.0,5.0,6.0,0.566,3090,0,6.0
Apartment,Apartment,215000.0,2.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.3,0.062,2200,0,6.0
Apartment,Apartment,99900.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.336,6180,1,6.0
House,Residence,135000.0,3.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,2.0,0.0,2.0,1.4,0.132,6060,1,6.0
Apartment,Apartment,249739.0,1.0,72.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.149,4000,1,5.0
Apartment,Penthouse,1635000.0,3.0,180.0,1.0,0.0,1.0,132.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.33,1200,1,10.0
Apartment,Apartment,696000.0,3.0,146.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,0.307,0.16,1180,1,10.0
Apartment,Apartment,815000.0,3.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.2,0.308,1050,1,9.0
House,Residence,354393.0,4.0,167.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,2.0,0.0,2.0,5.0,0.321,8740,0,10.0
Apartment,Apartment,349000.0,2.0,120.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,2.707469745444429,0.0,3.0,0.847,0.137,1180,1,9.0
House,Residence,180000.0,4.0,202.0,1.0,0.0,1.0,0.0,1.0,0.0,330.0,2.0,0.0,2.0,3.7,0.051,7370,1,4.0
House,Residence,349000.0,5.0,343.0,0.0,0.0,1.0,34.0,0.0,0.0,196.0,2.707469745444429,0.0,2.0,0.345,0.32696615201900237,9100,0,6.0
House,Residence,115000.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.69,0.133,6940,1,5.0
Apartment,Loft,375000.0,2.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.418,0.116,4000,1,9.0
House,Residence,930000.0,4.0,277.0,1.0,0.0,1.0,0.0,1.0,0.0,1899.0,4.0,0.0,2.0,0.969,0.108,7700,1,6.0
Apartment,Apartment,269000.0,2.0,100.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,2.0,0.407,0.191,4900,1,6.0
House,Residence,289000.0,3.0,155.0,0.0,0.0,1.0,15.0,1.0,235.0,0.0,2.707469745444429,0.0,2.0,8.2,0.205,5540,1,6.0
Apartment,Apartment,565000.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.1,0.066,8300,0,9.0
House,Residence,239000.0,3.0,115.0,0.0,0.0,1.0,28.0,1.0,0.0,746.0,3.0,0.0,2.0,2.2,0.132,5555,1,5.0
House,Residence,675000.0,5.0,352.0,0.0,0.0,1.0,30.0,1.0,0.0,792.0,3.0,1.0,3.0,5.7,0.155,3770,0,5.0
House,Residence,275000.0,2.0,84.0,0.0,0.0,1.0,0.0,1.0,0.0,337.0,3.0,0.0,1.0,2.1,0.579,8800,0,9.0
House,Residence,350000.0,3.0,169.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.564,0.123,6200,1,5.0
Apartment,Apartment,162500.0,1.0,65.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.0,0.23,1070,1,4.0
Apartment,Apartment,235000.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.872,0.516,1070,1,6.0
House,Bungalow,550000.0,2.0,195.0,1.0,0.0,1.0,0.0,0.0,0.0,3049.0,4.0,0.0,1.0,1.2,0.643,1435,1,6.0
House,Villa,499000.0,4.0,267.0,1.0,0.0,1.0,20.0,1.0,0.0,1560.0,4.0,0.0,1.0,3.4,0.865,4400,1,3.0
Apartment,Penthouse,290000.0,2.0,100.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,1.7,0.065,1160,1,5.0
Apartment,Penthouse,995000.0,3.0,198.0,1.0,0.0,1.0,42.0,0.0,0.0,0.0,2.0,0.0,2.0,0.545,0.261,1040,1,8.0
Apartment,Apartment,329999.0,3.0,148.0,1.0,0.0,1.0,49.0,0.0,0.0,0.0,2.0,0.0,1.0,2.6,0.063,6041,1,10.0
House,Residence,145000.0,2.0,108.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.4,0.022,7712,1,5.0
House,Residence,149000.0,2.0,129.0,0.0,0.0,1.0,60.0,0.0,0.0,233.0,3.0,0.0,1.0,2.5,0.127,4102,1,4.0
Apartment,Penthouse,289000.0,1.0,62.0,1.0,0.0,1.0,33.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.324,1090,1,6.0
Apartment,Duplex,325000.0,2.0,110.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,1.2,0.196,1070,1,9.0
House,Residence,325000.0,4.0,145.0,0.0,0.0,1.0,0.0,1.0,0.0,856.0,4.0,0.0,2.0,6.0,0.308,6940,1,10.0
House,Residence,549000.0,5.0,256.0,1.0,0.0,1.0,0.0,1.0,0.0,758.0,4.0,0.0,3.0,1.6,0.527,3580,0,10.0
House,Residence,379000.0,3.0,202.0,1.0,0.0,1.0,0.0,1.0,80.0,369.0,3.0,0.0,2.0,0.516,0.532,3530,0,9.0
Apartment,Apartment,299000.0,2.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.789,0.252,9120,0,6.0
House,Residence,205000.0,2.0,195.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,2.707469745444429,0.0,2.0,0.837,0.009,9550,0,4.0
House,Residence,575000.0,4.0,322.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0,4.0,0.454,0.151,1800,0,6.0
House,Residence,100000.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.3,0.062,4020,1,6.0
House,Villa,659000.0,3.0,255.0,1.0,0.0,1.0,0.0,1.0,478.0,673.0,4.0,0.0,3.0,4.2,0.631,9400,0,9.0
House,Residence,549000.0,4.0,190.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.4,0.397,2200,0,8.0
House,Residence,119000.0,2.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.9,0.175,6040,1,6.0
House,Residence,445000.0,2.0,224.0,0.0,0.0,1.0,0.0,1.0,0.0,678.0,4.0,0.0,2.0,10.1,0.501,2260,0,6.0
Apartment,Apartment,225000.0,2.0,79.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.292,0.397,8560,0,6.0
House,Residence,289000.0,4.0,166.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,2.0,0.0,2.0,1.1,0.321,9240,0,9.0
House,Residence,406000.0,3.0,127.0,1.0,0.0,1.0,12.0,1.0,17.0,156.0,3.0,0.0,2.0,1.2,0.322,9230,0,10.0
House,Residence,319000.0,3.0,155.0,0.0,0.0,1.0,0.0,1.0,0.0,214.0,3.0,0.0,2.0,2.472569206067988,0.636,3630,0,6.0
Apartment,Apartment,219000.0,2.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.1,0.444,1030,1,6.0
House,Residence,249000.0,3.0,166.0,0.0,0.0,1.0,100.0,1.0,0.0,1705.0,2.0,0.0,2.0,1.0,0.677,4101,1,5.0
Apartment,Apartment,215000.0,3.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.7,0.194,4000,1,6.0
House,Residence,149999.0,2.0,85.0,1.0,0.0,1.0,0.0,1.0,120.0,325.0,3.0,0.0,1.0,1.0,0.003,6030,1,6.0
Apartment,Penthouse,439000.0,3.0,145.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,11.9,0.141,3630,0,5.0
Apartment,Apartment,289000.0,2.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.285,0.21,2200,0,6.0
Apartment,Apartment,249000.0,1.0,70.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.919,0.095,1030,1,6.0
House,Residence,199900.0,3.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,290.0,2.0,0.0,1.0,1.1,0.149,2440,0,4.0
Apartment,Ground Floor,225000.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,2.707469745444429,0.0,2.0,1.4,0.067,1030,1,6.0
House,Residence,79900.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.1,0.029,4041,1,4.0
Apartment,Apartment,549000.0,2.0,90.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.754,2000,0,10.0
House,Residence,604000.0,4.0,259.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,3.0,0.0,2.0,10.2,0.153,2310,0,10.0
Apartment,Apartment,195000.0,2.0,75.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,1.5,0.235,1070,1,6.0
Apartment,Apartment,280572.0,2.0,91.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,2.472569206067988,0.924,3650,0,5.0
Apartment,Apartment,27500.0,2.0,78.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,0.23,4000,1,5.0
Apartment,Apartment,382000.0,2.0,99.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,0.701,0.098,9120,0,10.0
Apartment,Apartment,289000.0,2.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,7.0,0.275,2580,0,10.0
Apartment,Penthouse,619000.0,3.0,156.0,1.0,0.0,1.0,39.0,0.0,0.0,0.0,2.0,0.0,2.0,0.647,0.2,1030,1,10.0
House,Villa,2350000.0,5.0,490.0,1.0,0.0,1.0,100.0,1.0,3000.0,3700.0,4.0,1.0,5.0,3.6,0.304,1950,0,9.0
House,Residence,190000.0,4.0,148.0,1.0,0.0,1.0,0.0,1.0,144.0,144.0,2.0,0.0,1.0,2.8,0.027,5002,1,4.0
House,Residence,528356.0,3.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,3.0,0.0,2.0,3.6,0.097,1700,0,10.0
House,Residence,355000.0,3.0,133.0,1.0,1.0,1.0,26.0,1.0,272.0,330.0,3.0,0.0,2.0,2.472569206067988,0.363,4950,1,6.0
House,Residence,285000.0,2.0,234.0,1.0,0.0,1.0,0.0,1.0,200.0,675.0,3.0,0.0,1.0,2.9,0.162,5580,1,6.0
House,Residence,379000.0,3.0,133.0,1.0,0.0,0.0,0.0,1.0,0.0,934.0,4.0,0.0,2.0,6.5,0.32696615201900237,3582,0,9.0
House,Residence,549500.0,5.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,2.0,0.0,3.0,2.4,0.091,9000,0,6.0
House,Residence,323972.0,3.0,163.0,0.0,0.0,0.0,0.0,1.0,216.0,297.0,2.707469745444429,0.0,2.0,1.5,0.001,4300,1,10.0
Apartment,Apartment,599000.0,7.0,163.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.3,0.391,1000,1,6.0
House,Residence,449000.0,4.0,291.0,0.0,0.0,1.0,0.0,1.0,0.0,510.0,2.0,1.0,2.0,9.7,0.017,8680,0,5.0
Apartment,Apartment,115000.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.857,0.014,8370,0,5.0
Apartment,Apartment,175000.0,1.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.7,0.215,1080,1,5.0
House,Residence,399000.0,4.0,190.0,0.0,0.0,1.0,37.0,1.0,196.0,291.0,2.0,0.0,2.0,1.1,0.02,4000,1,6.0
House,Residence,239000.0,2.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.2,0.335,1030,1,10.0
Apartment,Apartment,349500.0,1.0,103.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.325,0.045,8500,0,5.0
House,Residence,590000.0,3.0,174.0,1.0,0.0,1.0,14.0,1.0,293.0,423.0,3.0,0.0,2.0,8.0,1.1,1860,0,9.0
Apartment,Apartment,79000.0,2.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.869,0.041,6000,1,6.0
Apartment,Apartment,139000.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.608,0.159,4800,1,5.0
Apartment,Apartment,360000.0,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.71,0.524,8301,0,5.0
House,Residence,185000.0,2.0,135.0,0.0,0.0,1.0,30.0,1.0,70.0,540.0,2.0,0.0,1.0,0.48,0.108,4000,1,4.0
Apartment,Apartment,290000.0,2.0,100.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,0.512,0.26,1300,1,5.0
House,Residence,695000.0,3.0,206.0,0.0,0.0,0.0,0.0,1.0,0.0,830.0,3.0,0.0,2.0,2.1,0.81,2950,0,4.0
Apartment,Apartment,465000.0,2.0,88.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.569,0.084,1000,1,6.0
House,Residence,475000.0,3.0,171.0,1.0,0.0,1.0,14.0,1.0,177.0,2500.0,3.0,0.0,2.0,1.7,0.247,1770,0,10.0
House,Bungalow,75000.0,2.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0,228.0,4.0,0.0,1.0,2.472569206067988,0.358,6440,1,10.0
House,Residence,239950.0,2.0,162.0,0.0,0.0,1.0,0.0,1.0,0.0,1133.0,4.0,0.0,1.0,11.3,0.75,2430,0,4.0
Apartment,Apartment,310000.0,3.0,120.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.988,0.131,1080,1,6.0
House,Residence,299000.0,3.0,167.0,0.0,0.0,1.0,0.0,1.0,0.0,491.0,2.0,0.0,2.0,2.8,0.039,6040,1,6.0
Apartment,Apartment,295361.0,2.0,93.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,0.056,0.116,2440,0,10.0
House,Residence,355000.0,3.0,129.0,1.0,0.0,1.0,30.0,1.0,150.0,289.0,3.0,0.0,2.0,1.6,0.654,8800,0,6.0
Apartment,Apartment,255500.0,2.0,91.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,2.8,0.282,4430,1,10.0
House,Residence,395000.0,5.0,295.0,0.0,0.0,1.0,0.0,1.0,0.0,570.0,2.0,0.0,2.0,1.2,0.131,1310,1,1.0
Apartment,Apartment,235000.0,2.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.562,0.223,9100,0,6.0
House,Chalet,159000.0,3.0,68.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,2400,0,6.0
Apartment,Apartment,201000.0,2.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,10.4,0.159,3980,0,10.0
Apartment,Apartment,357000.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.945,0.266,8900,0,10.0
House,Residence,394600.0,3.0,151.0,0.0,0.0,0.0,0.0,1.0,0.0,231.0,3.0,0.0,2.0,5.1,0.168,8730,0,5.0
Apartment,Apartment,249000.0,2.0,80.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,3.0,0.0,2.0,4.1,1.9,4460,1,10.0
Apartment,Duplex,260000.0,3.0,130.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,2.2,0.065,6001,1,6.0
House,Residence,188000.0,4.0,380.0,0.0,0.0,1.0,50.0,1.0,300.0,520.0,2.0,0.0,2.0,0.595,0.049,9500,0,4.0
House,Mixed Building,259000.0,4.0,185.0,1.0,0.0,0.0,0.0,1.0,43.0,135.0,2.0,0.0,2.0,1.9,0.14,4430,1,6.0
House,Residence,229000.0,3.0,215.0,0.0,0.0,1.0,31.0,0.0,0.0,150.0,3.0,0.0,2.0,4.1,0.088,6043,1,5.0
Apartment,Apartment,79000.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.8,0.031,6001,1,6.0
Apartment,Apartment,375687.0,2.0,96.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,3.0,0.0,1.0,2.1,2.1,2220,0,10.0
House,Master House,472000.0,3.0,242.0,0.0,0.0,1.0,20.0,1.0,0.0,309.0,2.0,0.0,3.0,1.4,0.163,8700,0,5.0
Apartment,Apartment,202117.0,1.0,50.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.3,0.028,4030,1,5.0
Apartment,Apartment,263050.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,3.1,0.193,8660,0,10.0
