locality,property_type,subtype,price_eur,type_of_sale,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,state_of_building,num_bathrooms,dist_train_km,dist_bus_km,price_per_m2,postal_code,region,outlier_flag,avg_price_locality,building_state_encoded
8400 Oostende,Apartment,Apartment,209000.0,for sale,1.0,48.0,0.0,1.0,1.0,,0.0,0.0,,3.0,1.0,Excellent,1.0,3.6,0.484,4354.17,8400,Flanders,False,319670.9,8.0
2350 Vosselaar,Apartment,Ground Floor,381000.0,for sale,2.0,106.0,1.0,0.0,1.0,20.0,0.0,0.0,,3.0,0.0,New,,4.7,0.101,3594.34,2350,Flanders,False,403642.9,9.0
8400 Oostende,Apartment,Apartment,485000.0,for sale,3.0,126.0,0.0,,1.0,23.0,0.0,0.0,,2.0,0.0,,1.0,2.3,0.951,3849.21,8400,Flanders,False,319670.9,
6001 Marcinelle,House,Residence,169000.0,for sale,2.0,90.0,0.0,0.0,1.0,,1.0,,,2.0,0.0,Fully renovated,1.0,1.1,0.479,1877.78,6001,Wallonia,False,203050.9,7.0
2650 Edegem,Apartment,Apartment,295000.0,for sale,1.0,66.0,0.0,0.0,1.0,6.0,0.0,0.0,,3.0,0.0,Normal,1.0,1.3,0.056,4469.7,2650,Flanders,False,488600.0,5.0
4500 Huy,House,Residence,250000.0,for sale,3.0,112.0,0.0,0.0,1.0,,1.0,,6593.0,4.0,0.0,To be renovated,2.0,1.9,0.248,2232.14,4500,Wallonia,False,264925.4,4.0
2300 Turnhout,Apartment,Apartment,204000.0,for sale,1.0,64.0,0.0,0.0,1.0,6.0,0.0,0.0,,3.0,0.0,New,1.0,1.3,0.167,3187.5,2300,Flanders,False,297988.7,9.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,765000.0,for sale,2.0,128.0,0.0,,1.0,30.0,1.0,,,2.0,0.0,New,2.0,2.8,0.092,5976.56,1200,Brussels,False,584235.9,9.0
8750 Wingene,House,Residence,486805.0,for sale,3.0,277.0,0.0,,0.0,0.0,1.0,,727.0,,0.0,New,2.0,9.2,0.47,1757.42,8750,Flanders,False,409101.1,9.0
2170 Merksem,Apartment,Apartment,197000.0,for sale,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.3,0.541,2736.11,2170,Flanders,False,282367.6,5.0
2310 Rijkevorsel,House,Residence,399000.0,for sale,3.0,144.0,0.0,0.0,1.0,,1.0,,1402.0,4.0,0.0,Normal,1.0,,0.139,2770.83,2310,Flanders,False,373607.1,5.0
4000 Liege,Apartment,Apartment,199000.0,for sale,2.0,90.0,0.0,,1.0,,0.0,0.0,,2.0,0.0,To renovate,1.0,0.914,0.254,2211.11,4000,Wallonia,False,278374.3,3.0
4300 Waremme,House,Residence,305000.0,for sale,4.0,219.0,0.0,0.0,1.0,40.0,1.0,278.0,500.0,2.0,0.0,,3.0,0.947,0.235,1392.69,4300,Wallonia,False,293246.9,
8420 De Haan,Apartment,Apartment,215000.0,for sale,2.0,96.0,0.0,,1.0,,1.0,,,,0.0,,1.0,10.0,0.335,2239.58,8420,Flanders,False,391789.1,
3078 Everberg,House,Villa,700000.0,for sale,4.0,290.0,1.0,0.0,1.0,39.0,1.0,452.0,800.0,4.0,0.0,Excellent,4.0,3.0,0.953,2413.79,3078,Flanders,False,595600.0,8.0
3840 Bommershoven,House,Residence,299500.0,for sale,2.0,141.0,0.0,,1.0,,1.0,,1118.0,3.0,0.0,,2.0,10.2,0.198,2124.11,3840,Flanders,False,307062.5,
5522 Falaën,House,Residence,425000.0,for sale,4.0,275.0,1.0,0.0,1.0,,1.0,,285.0,3.0,0.0,Excellent,2.0,9.9,0.114,1545.45,5522,Wallonia,False,345500.0,8.0
1070 Anderlecht,Apartment,Apartment,249000.0,for sale,3.0,92.0,0.0,1.0,1.0,18.0,0.0,0.0,,2.0,0.0,To be renovated,1.0,2.0,0.221,2706.52,1070,Brussels,False,311250.8,4.0
6040 Jumet,House,Residence,179000.0,for sale,2.0,113.0,1.0,0.0,1.0,15.0,1.0,556.0,712.0,4.0,0.0,To renovate,1.0,3.1,0.496,1584.07,6040,Wallonia,False,197062.2,3.0
7700 Mouscron,House,Residence,249000.0,for sale,3.0,130.0,1.0,0.0,1.0,,1.0,130.0,321.0,2.0,0.0,Normal,1.0,0.969,0.108,1915.38,7700,Wallonia,False,303413.9,5.0
1500 Halle,House,Residence,325000.0,for sale,3.0,161.0,0.0,0.0,1.0,20.0,1.0,210.0,210.0,2.0,0.0,Normal,2.0,0.608,0.138,2018.63,1500,Flanders,False,401430.0,5.0
9000 Gent,Apartment,Apartment,490000.0,for sale,6.0,185.0,0.0,,0.0,0.0,1.0,,,,0.0,,2.0,2.9,0.434,2648.65,9000,Flanders,False,455712.0,
2840 Rumst,House,Villa,2300000.0,for sale,7.0,576.0,0.0,0.0,1.0,,1.0,,5778.0,4.0,0.0,Excellent,5.0,5.6,0.242,3993.06,2840,Flanders,False,750871.7,8.0
4680 Oupeye,House,Residence,334000.0,for sale,4.0,175.0,0.0,0.0,1.0,,1.0,149.0,315.0,3.0,0.0,Normal,2.0,2.4,0.038,1908.57,4680,Wallonia,False,321641.9,5.0
2300 Turnhout,Apartment,Apartment,195000.0,for sale,1.0,70.0,0.0,0.0,1.0,16.0,0.0,0.0,,2.0,0.0,Normal,1.0,0.538,0.148,2785.71,2300,Flanders,False,297988.7,5.0
1050 Elsene,Apartment,Apartment,450000.0,for sale,2.0,115.0,0.0,0.0,1.0,10.0,0.0,0.0,,,0.0,Normal,,0.28,0.051,3913.04,1050,Brussels,False,771126.3,5.0
1080 Sint-Jans-Molenbeek,Apartment,Triplex,449000.0,for sale,3.0,230.0,1.0,0.0,1.0,6.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.1,0.24,1952.17,1080,Brussels,False,285820.3,5.0
8370 Blankenberge,Apartment,Ground Floor,149000.0,for sale,1.0,80.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,To renovate,,0.693,0.456,1862.5,8370,Flanders,False,296548.1,3.0
4000 Liege,House,Mixed Building,79000.0,for sale,4.0,156.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,To be renovated,3.0,0.768,0.049,506.41,4000,Wallonia,False,278374.3,4.0
7620 Brunehaut,House,Residence,265000.0,for sale,3.0,120.0,1.0,0.0,1.0,55.0,1.0,350.0,568.0,3.0,1.0,Normal,2.0,6.2,0.418,2208.33,7620,Wallonia,False,321395.3,5.0
1470 Genappe,House,Residence,329000.0,for sale,3.0,140.0,0.0,,1.0,25.0,1.0,,701.0,4.0,0.0,To be renovated,,8.0,0.152,2350.0,1470,Wallonia,False,431034.5,4.0
6250 Presles,House,Residence,385000.0,for sale,4.0,237.0,0.0,0.0,1.0,,1.0,,1144.0,4.0,0.0,,1.0,5.8,0.346,1624.47,6250,Wallonia,False,526333.3,
6060 Gilly,House,Residence,160000.0,for sale,3.0,132.0,0.0,0.0,1.0,14.0,1.0,,,3.0,0.0,To be renovated,2.0,2.8,0.07,1212.12,6060,Wallonia,False,171203.0,4.0
8020 Waardamme,House,Residence,377753.0,for sale,3.0,130.0,0.0,,0.0,0.0,1.0,,234.0,3.0,0.0,New,2.0,6.1,0.428,2905.79,8020,Flanders,False,405267.4,9.0
2280 Grobbendonk,House,Residence,385000.0,for sale,4.0,180.0,1.0,0.0,1.0,18.0,1.0,,,3.0,0.0,New,2.0,1.2,0.282,2138.89,2280,Flanders,False,331050.0,9.0
8600 Diksmuide,House,Residence,190000.0,for sale,4.0,187.0,0.0,,0.0,0.0,0.0,0.0,,4.0,0.0,,,0.134,0.091,1016.04,8600,Flanders,False,324906.2,
2140 Borgerhout,Apartment,Apartment,129000.0,for sale,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,To be renovated,1.0,1.2,0.132,2345.45,2140,Flanders,False,256058.3,4.0
8670 Koksijde,Apartment,Apartment,420000.0,for sale,2.0,89.0,0.0,,1.0,15.0,1.0,,,,0.0,New,1.0,5.1,0.039,4719.1,8670,Flanders,False,384266.8,9.0
8460 Oudenburg,Apartment,Duplex,299000.0,for sale,4.0,104.0,0.0,,1.0,5.0,0.0,0.0,,,0.0,Excellent,1.0,8.3,0.224,2875.0,8460,Flanders,False,322312.5,8.0
5377 Noiseux,House,Chalet,169000.0,for sale,2.0,83.0,0.0,0.0,1.0,16.0,1.0,,421.0,4.0,0.0,,1.0,5.7,0.862,2036.14,5377,Wallonia,False,194600.0,
1400 Nivelles,Apartment,Apartment,145000.0,for sale,1.0,64.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,To renovate,1.0,2.0,0.107,2265.62,1400,Wallonia,False,303759.6,3.0
3583 Paal,House,Residence,375000.0,for sale,3.0,200.0,0.0,0.0,1.0,,1.0,,889.0,4.0,0.0,Normal,1.0,3.6,0.01,1875.0,3583,Flanders,False,428111.1,5.0
8660 De Panne,Apartment,Ground Floor,235000.0,for sale,1.0,63.0,1.0,,1.0,4.0,1.0,,,3.0,0.0,Excellent,1.0,3.2,0.3,3730.16,8660,Flanders,False,320678.7,8.0
5580 Rochefort,House,Residence,220000.0,for sale,4.0,180.0,0.0,0.0,1.0,30.0,1.0,,598.0,3.0,0.0,To be renovated,2.0,3.7,0.599,1222.22,5580,Wallonia,False,268580.7,4.0
8301 Duinbergen,Apartment,Apartment,980000.0,for sale,2.0,96.0,0.0,,1.0,27.0,1.0,,,,0.0,Excellent,,0.744,0.587,10208.33,8301,Flanders,False,652883.0,8.0
1860 Meise,House,Bungalow,920000.0,for sale,4.0,362.0,0.0,0.0,1.0,,1.0,,825.0,4.0,0.0,Normal,3.0,6.6,0.195,2541.44,1860,Flanders,False,620716.6,5.0
8670 Koksijde,Apartment,Penthouse,1115000.0,for sale,4.0,180.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,Normal,,4.4,0.781,6194.44,8670,Flanders,False,384266.8,5.0
9000 Gent,Apartment,Apartment,465000.0,for sale,3.0,113.0,1.0,0.0,1.0,14.0,0.0,0.0,,2.0,0.0,New,1.0,2.0,0.187,4115.04,9000,Flanders,False,455712.0,9.0
1070 Anderlecht,Apartment,Apartment,340000.0,for sale,3.0,115.0,1.0,0.0,1.0,36.0,0.0,0.0,,,0.0,Excellent,1.0,0.909,0.208,2956.52,1070,Brussels,False,311250.8,8.0
2235 Hulshout,House,Residence,395000.0,for sale,3.0,213.0,0.0,,1.0,,1.0,,374.0,3.0,0.0,,2.0,5.4,0.089,1854.46,2235,Flanders,False,456324.9,
2610 Wilrijk,House,Residence,1195000.0,for sale,10.0,281.0,0.0,0.0,0.0,0.0,1.0,,680.0,3.0,0.0,Normal,5.0,3.7,0.576,4252.67,2610,Flanders,False,351417.1,5.0
4600 Visé,Apartment,Apartment,249000.0,for sale,2.0,77.0,1.0,0.0,1.0,,1.0,,,2.0,0.0,Excellent,1.0,1.4,0.264,3233.77,4600,Wallonia,False,400668.5,8.0
1980 Zemst,House,Residence,799000.0,for sale,4.0,243.0,0.0,0.0,1.0,,1.0,570.0,1262.0,4.0,0.0,Normal,2.0,3.7,0.224,3288.07,1980,Flanders,False,572727.3,5.0
2640 Mortsel,Apartment,Apartment,269000.0,for sale,2.0,97.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Normal,1.0,1.0,0.509,2773.2,2640,Flanders,False,360119.6,5.0
1060 Sint-Gillis,Apartment,Studio,160000.0,for sale,0.0,31.0,1.0,,0.0,0.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.6,0.184,5161.29,1060,Brussels,False,459181.0,5.0
1933 Sterrebeek,Apartment,Apartment,1399000.0,for sale,4.0,195.0,0.0,,1.0,21.0,1.0,205.0,,2.0,0.0,New,4.0,5.0,1.3,7174.36,1933,Flanders,False,1049676.5,9.0
9150 Kruibeke,House,Residence,260000.0,for sale,2.0,140.0,0.0,,0.0,0.0,0.0,0.0,130.0,,0.0,To renovate,,3.5,0.077,1857.14,9150,Flanders,False,507444.4,3.0
1740 Ternat,House,Residence,369000.0,for sale,5.0,250.0,0.0,0.0,1.0,46.0,1.0,,188.0,2.0,0.0,Excellent,3.0,0.186,0.024,1476.0,1740,Flanders,False,415352.3,8.0
1180 Ukkel,House,Villa,1595000.0,for sale,5.0,400.0,1.0,0.0,1.0,55.0,1.0,1197.0,1385.0,4.0,0.0,Excellent,4.0,1.1,0.518,3987.5,1180,Brussels,False,789638.4,8.0
6900 Marche-en-Famenne,Apartment,Apartment,305000.0,for sale,2.0,94.0,1.0,0.0,1.0,12.0,1.0,104.0,,,0.0,Excellent,,1.1,0.288,3244.68,6900,Wallonia,False,318501.9,8.0
9000 Gent,House,Residence,575000.0,for sale,4.0,173.0,1.0,0.0,1.0,22.0,1.0,85.0,150.0,3.0,0.0,Normal,2.0,3.3,0.473,3323.7,9000,Flanders,False,455712.0,5.0
2610 Wilrijk,House,Residence,265000.0,for sale,2.0,114.0,0.0,,1.0,10.0,0.0,0.0,68.0,2.0,0.0,,2.0,2.5,0.276,2324.56,2610,Flanders,False,351417.1,
3550 Heusden,House,Residence,289000.0,for sale,3.0,170.0,0.0,,1.0,,1.0,,367.0,3.0,0.0,New,,1.6,0.138,1700.0,3550,Flanders,False,376200.0,9.0
1410 Waterloo,House,Residence,470000.0,for sale,3.0,128.0,1.0,0.0,1.0,22.0,1.0,467.0,600.0,4.0,0.0,To renovate,2.0,1.7,0.103,3671.88,1410,Wallonia,False,657170.0,3.0
7700 Mouscron,House,Residence,249000.0,for sale,3.0,134.0,1.0,,1.0,15.0,1.0,45.0,154.0,3.0,0.0,Excellent,,0.969,0.108,1858.21,7700,Wallonia,False,303413.9,8.0
9600 Ronse,House,Residence,362868.0,for sale,4.0,193.0,0.0,,1.0,16.0,1.0,,158.0,2.0,0.0,,2.0,1.8,0.162,1880.15,9600,Flanders,False,339575.5,
9800 Deinze,Apartment,Apartment,560000.0,for sale,3.0,130.0,1.0,0.0,1.0,28.0,0.0,0.0,,4.0,0.0,New,2.0,0.648,0.285,4307.69,9800,Flanders,False,413699.6,9.0
9990 Maldegem,House,Residence,359000.0,for sale,4.0,160.0,0.0,,0.0,0.0,1.0,,800.0,4.0,0.0,,2.0,8.1,0.501,2243.75,9990,Flanders,False,493384.6,
1730 Asse,Apartment,Apartment,319000.0,for sale,2.0,112.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,1.0,1.9,0.114,2848.21,1730,Flanders,False,441194.8,8.0
4800 Petit-Rechain,House,Residence,390000.0,for sale,4.0,234.0,1.0,,1.0,80.0,1.0,325.0,427.0,3.0,0.0,Normal,2.0,3.8,0.293,1666.67,4800,Wallonia,False,361069.9,5.0
2200 Herentals,House,Residence,192000.0,for sale,3.0,212.0,0.0,0.0,1.0,,1.0,,418.0,2.0,0.0,To be renovated,1.0,1.1,0.207,905.66,2200,Flanders,False,352120.2,4.0
2970 Schilde,House,Residence,869973.0,for sale,4.0,233.0,0.0,,0.0,0.0,0.0,0.0,2001.0,4.0,0.0,New,2.0,,0.038,3733.79,2970,Flanders,False,791154.1,9.0
9040 Sint-Amandsberg,Apartment,Apartment,479000.0,for sale,3.0,109.0,1.0,,1.0,18.0,1.0,,,3.0,0.0,,2.0,3.7,0.336,4394.5,9040,Flanders,False,416673.9,
2230 Herselt,House,Bungalow,195000.0,for sale,2.0,125.0,0.0,0.0,1.0,,1.0,,1782.0,4.0,0.0,Normal,1.0,6.3,2.4,1560.0,2230,Flanders,False,327285.7,5.0
4681 Hermalle-sous-Argenteau,House,Residence,365000.0,for sale,3.0,137.0,1.0,0.0,1.0,35.0,1.0,790.0,903.0,4.0,0.0,To renovate,2.0,3.5,0.139,2664.23,4681,Wallonia,False,355327.8,3.0
5060 Auvelais,House,Mixed Building,789000.0,for sale,3.0,545.0,1.0,0.0,1.0,50.0,1.0,700.0,1040.0,3.0,0.0,Normal,2.0,1.1,0.047,1447.71,5060,Wallonia,False,268062.4,5.0
9320 Erembodegem,House,Residence,269000.0,for sale,4.0,172.0,0.0,,1.0,,1.0,,150.0,,0.0,Excellent,2.0,0.354,0.105,1563.95,9320,Flanders,False,360475.0,8.0
1731 Zellik,Apartment,Apartment,230000.0,for sale,1.0,71.0,1.0,0.0,1.0,22.0,0.0,0.0,,,0.0,Excellent,1.0,0.813,0.079,3239.44,1731,Flanders,False,269768.1,8.0
7370 Dour,House,Residence,135000.0,for sale,2.0,126.0,0.0,0.0,0.0,0.0,1.0,,319.0,3.0,0.0,To be renovated,1.0,3.7,0.051,1071.43,7370,Wallonia,False,186181.5,4.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,580000.0,for sale,2.0,113.0,0.0,,1.0,28.0,0.0,0.0,,2.0,0.0,New,3.0,4.2,0.207,5132.74,1200,Brussels,False,584235.9,9.0
1190 Vorst,Apartment,Apartment,215000.0,for sale,1.0,46.0,0.0,0.0,1.0,10.0,1.0,125.0,,,0.0,New,1.0,0.9,0.113,4673.91,1190,Brussels,False,477241.1,9.0
3630 Maasmechelen,Apartment,Apartment,249000.0,for sale,2.0,85.0,0.0,,1.0,14.0,0.0,0.0,,,0.0,,,,1.7,2929.41,3630,Flanders,False,329803.6,
9400 Ninove,House,Residence,249000.0,for sale,3.0,128.0,1.0,0.0,1.0,,1.0,,330.0,2.0,0.0,,,0.806,0.388,1945.31,9400,Flanders,False,399071.3,
4000 Liege,Apartment,Apartment,169000.0,for sale,2.0,80.0,1.0,0.0,1.0,4.0,0.0,0.0,,2.0,0.0,To renovate,1.0,0.751,0.123,2112.5,4000,Wallonia,False,278374.3,3.0
4040 Herstal,House,Residence,215000.0,for sale,3.0,130.0,1.0,0.0,1.0,12.0,1.0,50.0,130.0,2.0,0.0,Normal,1.0,0.599,0.539,1653.85,4040,Wallonia,False,232814.9,5.0
8660 De Panne,Apartment,Apartment,285000.0,for sale,0.0,36.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,Excellent,,3.0,0.306,7916.67,8660,Flanders,False,320678.7,8.0
6180 Courcelles,House,Residence,149000.0,for sale,3.0,134.0,0.0,0.0,1.0,22.0,1.0,24.0,103.0,2.0,0.0,Fully renovated,,2.6,0.149,1111.94,6180,Wallonia,False,191348.9,7.0
6830 Bouillon,House,Residence,140000.0,for sale,6.0,270.0,1.0,,1.0,,1.0,,,2.0,0.0,Normal,,,0.068,518.52,6830,Wallonia,False,230018.5,5.0
1600 Sint-Pieters-Leeuw,Apartment,Apartment,255000.0,for sale,3.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,Normal,1.0,3.5,0.429,2339.45,1600,Flanders,False,474491.7,5.0
8511 Aalbeke,House,Master House,695000.0,for sale,3.0,400.0,1.0,1.0,1.0,,1.0,800.0,934.0,3.0,0.0,Normal,3.0,4.9,0.205,1737.5,8511,Flanders,False,410500.0,5.0
4420 Saint-Nicolas,House,Mixed Building,145000.0,for sale,3.0,185.0,1.0,0.0,1.0,,0.0,0.0,107.0,3.0,0.0,Normal,1.0,1.5,0.036,783.78,4420,Wallonia,False,196689.8,5.0
8301 Duinbergen,Apartment,Apartment,925000.0,for sale,2.0,87.0,0.0,,1.0,,1.0,,,3.0,0.0,Fully renovated,2.0,1.8,1.1,10632.18,8301,Flanders,False,652883.0,7.0
1120 Neder-Over-Heembeek,House,Residence,770000.0,for sale,4.0,265.0,1.0,0.0,1.0,16.0,1.0,,405.0,3.0,0.0,New,3.0,3.5,0.255,2905.66,1120,Brussels,False,377740.5,9.0
1730 Asse,House,Master House,950000.0,for sale,4.0,615.0,0.0,1.0,1.0,,1.0,,2451.0,4.0,0.0,Normal,5.0,0.355,0.266,1544.72,1730,Flanders,False,441194.8,5.0
2860 Sint-Katelijne-Waver,House,Residence,264000.0,for sale,3.0,150.0,0.0,0.0,1.0,27.0,1.0,140.0,311.0,,0.0,,1.0,2.4,0.72,1760.0,2860,Flanders,False,541000.0,
5190 Saint-Martin,House,Residence,220000.0,for sale,2.0,120.0,0.0,0.0,0.0,0.0,1.0,200.0,270.0,4.0,0.0,To be renovated,2.0,3.2,0.26,1833.33,5190,Wallonia,False,301666.7,4.0
1180 Ukkel,Apartment,Apartment,560000.0,for sale,3.0,109.0,0.0,,1.0,13.0,1.0,,,2.0,0.0,New,4.0,1.5,0.65,5137.61,1180,Brussels,False,789638.4,9.0
2170 Merksem,Apartment,Apartment,212500.0,for sale,3.0,99.0,0.0,0.0,1.0,,0.0,0.0,,3.0,0.0,To be renovated,,1.3,0.208,2146.46,2170,Flanders,False,282367.6,4.0
1490 Court-Saint-Étienne,Apartment,Apartment,219000.0,for sale,1.0,56.0,1.0,0.0,1.0,9.0,1.0,,,,0.0,New,1.0,0.755,0.347,3910.71,1490,Wallonia,False,395558.8,9.0
7160 Chapelle-lez-Herlaimont,House,Residence,249000.0,for sale,2.0,136.0,1.0,0.0,1.0,,1.0,,,3.0,0.0,Normal,2.0,3.2,0.058,1830.88,7160,Wallonia,False,196647.1,5.0
8660 De Panne,Apartment,Apartment,269000.0,for sale,2.0,83.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,Fully renovated,,3.1,0.343,3240.96,8660,Flanders,False,320678.7,7.0
4860 Cornesse,House,Mixed Building,235000.0,for sale,2.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,Normal,3.0,0.352,0.166,1958.33,4860,Wallonia,False,290000.0,5.0
9000 Gent,Apartment,Apartment,390000.0,for sale,3.0,97.0,1.0,0.0,1.0,29.0,0.0,0.0,,2.0,0.0,New,2.0,2.5,0.542,4020.62,9000,Flanders,False,455712.0,9.0
4053 Embourg,House,Villa,545000.0,for sale,4.0,164.0,1.0,0.0,1.0,,1.0,,1231.0,4.0,0.0,Normal,,4.0,2.4,3323.17,4053,Wallonia,False,417944.4,5.0
7500 Tournai,House,Mixed Building,495000.0,for sale,4.0,343.0,1.0,0.0,1.0,33.0,0.0,0.0,192.0,2.0,0.0,Normal,3.0,1.5,0.109,1443.15,7500,Wallonia,False,319536.1,5.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,595000.0,for sale,3.0,152.0,1.0,0.0,1.0,15.0,0.0,0.0,,2.0,0.0,Excellent,1.0,1.8,0.3,3914.47,1200,Brussels,False,584235.9,8.0
5330 Assesse,House,Residence,240000.0,for sale,3.0,138.0,0.0,0.0,1.0,,1.0,,,4.0,0.0,To be renovated,1.0,0.302,1.1,1739.13,5330,Wallonia,False,270000.0,4.0
7730 Estaimbourg,House,Residence,296940.0,for sale,3.0,153.0,0.0,,0.0,0.0,1.0,,318.0,3.0,0.0,New,,6.6,0.084,1940.78,7730,Wallonia,False,333786.8,9.0
3970 Leopoldsburg,House,Residence,425000.0,for sale,3.0,197.0,1.0,,0.0,0.0,1.0,,284.0,3.0,0.0,Excellent,2.0,2.0,1.3,2157.36,3970,Flanders,False,327688.1,8.0
5190 Jemeppe-Sur-Sambre,House,Residence,329000.0,for sale,6.0,282.0,0.0,0.0,0.0,0.0,1.0,,1570.0,,0.0,,2.0,0.427,0.29,1166.67,5190,Wallonia,False,308356.6,
1370 Jodoigne,House,Residence,199000.0,for sale,6.0,250.0,0.0,0.0,0.0,0.0,1.0,,1802.0,4.0,0.0,To be renovated,,11.0,0.01,796.0,1370,Wallonia,False,330103.9,4.0
3001 Heverlee,Apartment,Studio,225000.0,for sale,1.0,23.0,1.0,1.0,0.0,0.0,1.0,,,2.0,0.0,Excellent,,0.472,0.062,9782.61,3001,Flanders,False,410021.7,8.0
4100 Seraing,House,Residence,219000.0,for sale,3.0,160.0,1.0,,1.0,,1.0,,,2.0,0.0,Normal,2.0,2.6,0.185,1368.75,4100,Wallonia,False,205508.3,5.0
1090 Jette,Apartment,Apartment,250000.0,for sale,2.0,105.0,1.0,,1.0,,1.0,,,2.0,0.0,To renovate,,1.1,0.143,2380.95,1090,Brussels,False,288449.2,3.0
5190 Spy,House,Residence,665000.0,for sale,6.0,483.0,0.0,0.0,1.0,,1.0,,497.0,4.0,1.0,,3.0,3.6,0.232,1376.81,5190,Wallonia,False,665000.0,
1160 Oudergem,House,Residence,1295000.0,for sale,5.0,260.0,1.0,0.0,1.0,50.0,1.0,300.0,40.0,3.0,0.0,Excellent,3.0,1.4,0.651,4980.77,1160,Brussels,False,598840.9,8.0
2223 Schriek,House,Residence,504128.0,for sale,3.0,176.0,0.0,,0.0,0.0,0.0,0.0,671.0,4.0,0.0,New,2.0,6.3,0.128,2864.36,2223,Flanders,False,433141.0,9.0
9850 Nevele,Apartment,Apartment,335000.0,for sale,2.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2.0,4.5,0.24,2427.54,9850,Flanders,False,341500.0,
8890 Dadizele,House,Residence,189000.0,for sale,3.0,152.0,0.0,,1.0,,1.0,,391.0,3.0,0.0,,,6.7,0.198,1243.42,8890,Flanders,False,226850.0,
9031 Drongen,House,Residence,449000.0,for sale,5.0,178.0,0.0,,1.0,,1.0,219.0,321.0,2.0,0.0,Normal,2.0,0.727,0.152,2522.47,9031,Flanders,False,587083.9,5.0
9090 Melle,House,Residence,349000.0,for sale,2.0,145.0,0.0,,1.0,,1.0,,110.0,2.0,0.0,To be renovated,2.0,1.1,0.144,2406.9,9090,Flanders,False,497166.7,4.0
7110 Maurage,House,Residence,45000.0,for sale,2.0,109.0,0.0,0.0,1.0,,1.0,,335.0,3.0,0.0,Normal,1.0,1.5,0.106,412.84,7110,Wallonia,False,247704.2,5.0
8480 Ichtegem,House,Residence,335000.0,for sale,3.0,151.0,0.0,,0.0,0.0,0.0,0.0,478.0,2.0,0.0,,2.0,5.5,0.374,2218.54,8480,Flanders,False,363533.3,
7140 Morlanwelz,House,Residence,109000.0,for sale,2.0,124.0,1.0,0.0,1.0,,0.0,0.0,130.0,3.0,0.0,To renovate,1.0,1.6,0.539,879.03,7140,Wallonia,False,211333.3,3.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,335000.0,for sale,2.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,1.7,0.241,4240.51,1200,Brussels,False,584235.9,
1300 Wavre,Apartment,Apartment,331500.0,for sale,2.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,New,,0.739,0.31,3489.47,1300,Wallonia,False,395881.4,9.0
7100 La Louvière,House,Residence,159000.0,for sale,4.0,190.0,1.0,0.0,1.0,12.0,1.0,,120.0,2.0,0.0,To renovate,2.0,1.0,0.011,836.84,7100,Wallonia,False,217135.4,3.0
1000 Brussels,Apartment,Apartment,315000.0,for sale,1.0,78.0,1.0,0.0,1.0,12.0,1.0,140.0,,2.0,0.0,Normal,1.0,0.813,0.058,4038.46,1000,Brussels,False,579597.5,5.0
6940 Durbuy,House,Villa,595000.0,for sale,3.0,180.0,1.0,,1.0,85.0,1.0,,3157.0,4.0,0.0,,1.0,5.5,0.338,3305.56,6940,Wallonia,False,358881.0,
3650 Dilsen-Stokkem,Apartment,Loft,368239.0,for sale,2.0,112.0,0.0,,1.0,33.0,0.0,0.0,,,0.0,,,,0.171,3287.85,3650,Flanders,False,349717.1,
1410 Waterloo,House,Villa,595000.0,for sale,3.0,140.0,1.0,0.0,1.0,20.0,1.0,400.0,659.0,4.0,0.0,Excellent,3.0,1.6,0.267,4250.0,1410,Wallonia,False,657170.0,8.0
9300 Aalst,House,Residence,690000.0,for sale,3.0,235.0,0.0,,1.0,,1.0,,1865.0,4.0,0.0,To be renovated,1.0,2.5,0.506,2936.17,9300,Flanders,False,360900.1,4.0
9220 Hamme,House,Residence,495000.0,for sale,5.0,210.0,0.0,,1.0,,1.0,100.0,225.0,,1.0,Normal,,8.1,0.13,2357.14,9220,Flanders,False,304383.7,5.0
